region	chr	midPos	Nsites
region	chr	midPos	Nsites
(7185095,7211926)(7945000,7974999)(7945000,7975000)	NC_037124.1f8t16	7960000	26833	0.063067
(7189754,7215921)(7950000,7979999)(7950000,7980000)	NC_037124.1f8t16	7965000	26169	0.049376
(7194733,7220918)(7955000,7984999)(7955000,7985000)	NC_037124.1f8t16	7970000	26187	0.053748
(7199696,7224240)(7960000,7989418)(7960000,7990000)	NC_037124.1f8t16	7975000	24546	0.054776
(7204467,7228048)(7965000,7994999)(7965000,7995000)	NC_037124.1f8t16	7980000	23583	0.049649
(4584,30011)(5000,34999)(5000,35000)	NC_037125.1f20t24	20000	25429	0.021459
(9059,34699)(10000,39999)(10000,40000)	NC_037125.1f20t24	25000	25642	0.020237
(13898,39500)(15000,44999)(15000,45000)	NC_037125.1f20t24	30000	25604	0.022438
(18537,41449)(20000,49534)(20000,50000)	NC_037125.1f20t24	35000	22914	0.022109
(22277,44658)(27048,54999)(25000,55000)	NC_037125.1f20t24	40000	22383	0.022273
(25197,49548)(30000,59999)(30000,60000)	NC_037125.1f20t24	45000	24353	0.023792
(30012,54351)(35000,64999)(35000,65000)	NC_037125.1f20t24	50000	24341	0.023548
(34700,59192)(40000,69999)(40000,70000)	NC_037125.1f20t24	55000	24494	0.024580
(39501,64096)(45000,74999)(45000,75000)	NC_037125.1f20t24	60000	24597	0.024274
(41450,69007)(51335,79998)(50000,80000)	NC_037125.1f20t24	65000	27559	0.024334
(44659,73814)(55000,84999)(55000,85000)	NC_037125.1f20t24	70000	29157	0.024876
(49549,78530)(60000,89999)(60000,90000)	NC_037125.1f20t24	75000	28983	0.022634
(54352,83210)(65000,94999)(65000,95000)	NC_037125.1f20t24	80000	28860	0.023926
(59193,87809)(70000,99999)(70000,100000)	NC_037125.1f20t24	85000	28618	0.023185
(64097,92416)(75000,104999)(75000,105000)	NC_037125.1f20t24	90000	28321	0.022690
(69008,96611)(80004,109999)(80000,110000)	NC_037125.1f20t24	95000	27605	0.020034
(73815,101373)(85000,114999)(85000,115000)	NC_037125.1f20t24	100000	27560	0.020030
(78531,105955)(90000,119999)(90000,120000)	NC_037125.1f20t24	105000	27426	0.019425
(83211,110693)(95000,124999)(95000,125000)	NC_037125.1f20t24	110000	27484	0.018729
(87810,114777)(100000,129999)(100000,130000)	NC_037125.1f20t24	115000	26969	0.019224
(92417,119318)(105000,134769)(105000,135000)	NC_037125.1f20t24	120000	26903	0.019902
(96612,123708)(110000,139999)(110000,140000)	NC_037125.1f20t24	125000	27098	0.022006
(101374,127989)(115000,144999)(115000,145000)	NC_037125.1f20t24	130000	26617	0.020529
(105956,132558)(120000,149999)(120000,150000)	NC_037125.1f20t24	135000	26604	0.022833
(110694,137462)(125000,154999)(125000,155000)	NC_037125.1f20t24	140000	26770	0.023285
(114778,142211)(130000,159999)(130000,160000)	NC_037125.1f20t24	145000	27435	0.020856
(119319,147112)(135419,164999)(135000,165000)	NC_037125.1f20t24	150000	27795	0.019584
(123709,152032)(140000,169999)(140000,170000)	NC_037125.1f20t24	155000	28325	0.019543
(127990,156829)(145000,174999)(145000,175000)	NC_037125.1f20t24	160000	28841	0.020191
(132559,161380)(150000,179999)(150000,180000)	NC_037125.1f20t24	165000	28823	0.021630
(137463,166157)(155000,184999)(155000,185000)	NC_037125.1f20t24	170000	28696	0.022764
(142212,168735)(160000,189950)(160000,190000)	NC_037125.1f20t24	175000	26525	0.024105
(147113,172226)(165000,194999)(165000,195000)	NC_037125.1f20t24	180000	25115	0.024840
(152033,176967)(170000,199999)(170000,200000)	NC_037125.1f20t24	185000	24936	0.026084
(156830,181762)(175000,204999)(175000,205000)	NC_037125.1f20t24	190000	24934	0.025525
(161381,186507)(180000,209999)(180000,210000)	NC_037125.1f20t24	195000	25128	0.024653
(166158,191329)(185000,214999)(185000,215000)	NC_037125.1f20t24	200000	25173	0.024217
(168736,196177)(190072,219999)(190000,220000)	NC_037125.1f20t24	205000	27443	0.023572
(172227,201071)(195000,224999)(195000,225000)	NC_037125.1f20t24	210000	28846	0.024185
(176968,205917)(200000,229999)(200000,230000)	NC_037125.1f20t24	215000	28951	0.024102
(181763,210726)(205000,234999)(205000,235000)	NC_037125.1f20t24	220000	28965	0.025353
(186508,215609)(210000,239999)(210000,240000)	NC_037125.1f20t24	225000	29103	0.025104
(191330,220207)(215000,244999)(215000,245000)	NC_037125.1f20t24	230000	28879	0.024992
(196178,224925)(220000,249999)(220000,250000)	NC_037125.1f20t24	235000	28749	0.025543
(201072,229768)(225000,254999)(225000,255000)	NC_037125.1f20t24	240000	28698	0.028266
(205918,234170)(230000,259999)(230000,260000)	NC_037125.1f20t24	245000	28254	0.026012
(210727,238969)(235000,264939)(235000,265000)	NC_037125.1f20t24	250000	28244	0.026158
(215610,243850)(240000,269999)(240000,270000)	NC_037125.1f20t24	255000	28242	0.026303
(220208,248638)(245000,274999)(245000,275000)	NC_037125.1f20t24	260000	28432	0.027699
(224926,253491)(250000,279999)(250000,280000)	NC_037125.1f20t24	265000	28567	0.032314
(229769,258020)(255000,284948)(255000,285000)	NC_037125.1f20t24	270000	28253	0.030237
(234171,262419)(260000,289999)(260000,290000)	NC_037125.1f20t24	275000	28250	0.032377
(238970,267020)(265076,294999)(265000,295000)	NC_037125.1f20t24	280000	28052	0.030006
(243851,271609)(270000,299999)(270000,300000)	NC_037125.1f20t24	285000	27760	0.028517
(248639,276102)(275000,304999)(275000,305000)	NC_037125.1f20t24	290000	27465	0.027644
(253492,280515)(280000,309999)(280000,310000)	NC_037125.1f20t24	295000	27025	0.022915
(258021,285153)(285186,314999)(285000,315000)	NC_037125.1f20t24	300000	27134	0.021598
(262420,289984)(290000,319999)(290000,320000)	NC_037125.1f20t24	305000	27566	0.021539
(267021,294891)(295000,324999)(295000,325000)	NC_037125.1f20t24	310000	27872	0.020920
(271610,299524)(300000,329999)(300000,330000)	NC_037125.1f20t24	315000	27916	0.017455
(276103,304289)(305000,334986)(305000,335000)	NC_037125.1f20t24	320000	28188	0.017071
(280516,309113)(310000,339999)(310000,340000)	NC_037125.1f20t24	325000	28599	0.017114
(285154,313848)(315000,344999)(315000,345000)	NC_037125.1f20t24	330000	28696	0.017349
(289985,318628)(320000,349999)(320000,350000)	NC_037125.1f20t24	335000	28645	0.016150
(294892,323489)(325000,354999)(325000,355000)	NC_037125.1f20t24	340000	28599	0.017960
(299525,328248)(330000,359999)(330000,360000)	NC_037125.1f20t24	345000	28725	0.021517
(304290,333118)(335002,364999)(335000,365000)	NC_037125.1f20t24	350000	28830	0.022930
(309114,338017)(340000,369999)(340000,370000)	NC_037125.1f20t24	355000	28905	0.022772
(313849,342687)(345000,374999)(345000,375000)	NC_037125.1f20t24	360000	28840	0.023776
(318629,347532)(350000,379999)(350000,380000)	NC_037125.1f20t24	365000	28905	0.028054
(323490,352387)(355000,384999)(355000,385000)	NC_037125.1f20t24	370000	28899	0.029374
(328249,357122)(360000,389999)(360000,390000)	NC_037125.1f20t24	375000	28875	0.030884
(333119,358315)(365000,394926)(365000,395000)	NC_037125.1f20t24	380000	25198	0.031498
(338018,363165)(370000,399999)(370000,400000)	NC_037125.1f20t24	385000	25149	0.030768
(342688,368076)(375000,404999)(375000,405000)	NC_037125.1f20t24	390000	25390	0.031707
(347533,372982)(380000,409999)(380000,410000)	NC_037125.1f20t24	395000	25451	0.029348
(352388,377874)(385000,414999)(385000,415000)	NC_037125.1f20t24	400000	25488	0.027105
(357123,380589)(390000,419999)(390000,420000)	NC_037125.1f20t24	405000	23468	0.025265
(358316,385341)(395011,424999)(395000,425000)	NC_037125.1f20t24	410000	27027	0.025859
(363166,389800)(400000,429999)(400000,430000)	NC_037125.1f20t24	415000	26636	0.026256
(368077,394676)(405000,434999)(405000,435000)	NC_037125.1f20t24	420000	26601	0.024945
(372983,399518)(410000,439999)(410000,440000)	NC_037125.1f20t24	425000	26537	0.025042
(377875,404258)(415000,444999)(415000,445000)	NC_037125.1f20t24	430000	26385	0.024044
(380590,409083)(420000,449999)(420000,450000)	NC_037125.1f20t24	435000	28495	0.028791
(385342,413400)(425000,454999)(425000,455000)	NC_037125.1f20t24	440000	28060	0.030474
(389801,418179)(430000,459999)(430000,460000)	NC_037125.1f20t24	445000	28380	0.033484
(394677,422882)(435000,464999)(435000,465000)	NC_037125.1f20t24	450000	28207	0.031605
(399519,427790)(440000,469999)(440000,470000)	NC_037125.1f20t24	455000	28273	0.025510
(404259,432585)(445000,474999)(445000,475000)	NC_037125.1f20t24	460000	28328	0.025525
(409084,437420)(450000,479999)(450000,480000)	NC_037125.1f20t24	465000	28338	0.022173
(413401,442047)(455000,484999)(455000,485000)	NC_037125.1f20t24	470000	28648	0.020861
(418180,446929)(460000,489999)(460000,490000)	NC_037125.1f20t24	475000	28751	0.026814
(422883,451702)(465000,494999)(465000,495000)	NC_037125.1f20t24	480000	28821	0.030020
(427791,454078)(470000,499249)(470000,500000)	NC_037125.1f20t24	485000	26289	0.038314
(432586,457646)(475000,504999)(475000,505000)	NC_037125.1f20t24	490000	25062	0.038429
(437421,462283)(480000,509999)(480000,510000)	NC_037125.1f20t24	495000	24864	0.037061
(442048,467075)(485000,514999)(485000,515000)	NC_037125.1f20t24	500000	25029	0.038400
(446930,471729)(490000,519999)(490000,520000)	NC_037125.1f20t24	505000	24801	0.032934
(451703,476503)(495000,524999)(495000,525000)	NC_037125.1f20t24	510000	24802	0.027835
(454079,480982)(500545,529999)(500000,530000)	NC_037125.1f20t24	515000	26905	0.024989
(457647,485882)(505000,534999)(505000,535000)	NC_037125.1f20t24	520000	28237	0.024832
(462284,490352)(510000,539999)(510000,540000)	NC_037125.1f20t24	525000	28070	0.024444
(467076,495195)(515000,544999)(515000,545000)	NC_037125.1f20t24	530000	28121	0.022758
(471730,499697)(520000,549999)(520000,550000)	NC_037125.1f20t24	535000	27969	0.022236
(476504,503900)(525000,554999)(525000,555000)	NC_037125.1f20t24	540000	27398	0.022947
(480983,506972)(530000,559999)(530000,560000)	NC_037125.1f20t24	545000	25991	0.024422
(485883,511702)(535000,564999)(535000,565000)	NC_037125.1f20t24	550000	25821	0.024628
(490353,516349)(540000,569999)(540000,570000)	NC_037125.1f20t24	555000	25998	0.024171
(495196,521168)(545000,574999)(545000,575000)	NC_037125.1f20t24	560000	25974	0.024490
(499698,525279)(550000,579999)(550000,580000)	NC_037125.1f20t24	565000	25583	0.025073
(503901,530144)(555000,584999)(555000,585000)	NC_037125.1f20t24	570000	26245	0.022231
(506973,534973)(560000,589999)(560000,590000)	NC_037125.1f20t24	575000	28002	0.022795
(511703,539728)(565000,594999)(565000,595000)	NC_037125.1f20t24	580000	28027	0.023979
(516350,544523)(570000,599999)(570000,600000)	NC_037125.1f20t24	585000	28175	0.024793
(521169,549260)(575000,604999)(575000,605000)	NC_037125.1f20t24	590000	28093	0.026036
(525280,553898)(580000,609999)(580000,610000)	NC_037125.1f20t24	595000	28620	0.026134
(530145,558623)(585000,614999)(585000,615000)	NC_037125.1f20t24	600000	28480	0.027712
(534974,563426)(590000,619999)(590000,620000)	NC_037125.1f20t24	605000	28454	0.027649
(539729,568111)(595000,624999)(595000,625000)	NC_037125.1f20t24	610000	28384	0.027316
(544524,572820)(600000,629999)(600000,630000)	NC_037125.1f20t24	615000	28298	0.027114
(549261,577499)(605000,634999)(605000,635000)	NC_037125.1f20t24	620000	28240	0.028490
(553899,582081)(610000,639999)(610000,640000)	NC_037125.1f20t24	625000	28184	0.026527
(558624,586779)(615000,644999)(615000,645000)	NC_037125.1f20t24	630000	28157	0.023337
(563427,591556)(620000,649999)(620000,650000)	NC_037125.1f20t24	635000	28131	0.023490
(568112,596327)(625000,654999)(625000,655000)	NC_037125.1f20t24	640000	28217	0.024111
(572821,601181)(630000,659999)(630000,660000)	NC_037125.1f20t24	645000	28362	0.022840
(577500,605743)(635000,664999)(635000,665000)	NC_037125.1f20t24	650000	28245	0.021817
(582082,610357)(640000,669999)(640000,670000)	NC_037125.1f20t24	655000	28277	0.021943
(586780,615170)(645000,674940)(645000,675000)	NC_037125.1f20t24	660000	28392	0.023617
(591557,619853)(650000,679999)(650000,680000)	NC_037125.1f20t24	665000	28298	0.023298
(596328,624681)(655000,684999)(655000,685000)	NC_037125.1f20t24	670000	28355	0.022660
(601182,629251)(660000,689999)(660000,690000)	NC_037125.1f20t24	675000	28071	0.023232
(605744,634117)(665000,694999)(665000,695000)	NC_037125.1f20t24	680000	28375	0.023709
(610358,638969)(670000,699999)(670000,700000)	NC_037125.1f20t24	685000	28613	0.025119
(615171,643806)(675039,704999)(675000,705000)	NC_037125.1f20t24	690000	28637	0.024497
(619854,648316)(680000,709999)(680000,710000)	NC_037125.1f20t24	695000	28464	0.023714
(624682,652889)(685000,714999)(685000,715000)	NC_037125.1f20t24	700000	28209	0.024792
(629252,657420)(690000,719999)(690000,720000)	NC_037125.1f20t24	705000	28170	0.023784
(634118,662278)(695000,724999)(695000,725000)	NC_037125.1f20t24	710000	28162	0.022478
(638970,667067)(700000,729999)(700000,730000)	NC_037125.1f20t24	715000	28099	0.020892
(643807,671801)(705000,734999)(705000,735000)	NC_037125.1f20t24	720000	27996	0.020995
(648317,676287)(710000,739973)(710000,740000)	NC_037125.1f20t24	725000	27972	0.021410
(652890,679061)(715000,744999)(715000,745000)	NC_037125.1f20t24	730000	26173	0.020280
(657421,683467)(720000,749939)(720000,750000)	NC_037125.1f20t24	735000	26048	0.021073
(662279,687911)(725000,754999)(725000,755000)	NC_037125.1f20t24	740000	25634	0.021523
(667068,692352)(730000,759999)(730000,760000)	NC_037125.1f20t24	745000	25286	0.024098
(671802,694856)(735000,764999)(735000,765000)	NC_037125.1f20t24	750000	23056	0.033557
(676288,699335)(741435,769999)(740000,770000)	NC_037125.1f20t24	755000	23049	0.032163
(679062,703980)(745000,774999)(745000,775000)	NC_037125.1f20t24	760000	24920	0.032001
(683468,707633)(750035,779999)(750000,780000)	NC_037125.1f20t24	765000	24167	0.032171
(687912,712055)(755000,784999)(755000,785000)	NC_037125.1f20t24	770000	24145	0.031983
(692353,716854)(760000,789999)(760000,790000)	NC_037125.1f20t24	775000	24503	0.030752
(694857,721497)(765000,794704)(765000,795000)	NC_037125.1f20t24	780000	26642	0.024345
(699336,722461)(770000,799999)(770000,800000)	NC_037125.1f20t24	785000	23127	0.023400
(703981,726869)(775000,804949)(775000,805000)	NC_037125.1f20t24	790000	22890	0.023622
(707634,730486)(780000,809999)(780000,810000)	NC_037125.1f20t24	795000	22854	0.026562
(712056,733305)(785000,812949)(785000,815000)	NC_037125.1f20t24	800000	21251	0.026850
(716855,736477)(790000,819999)(790000,820000)	NC_037125.1f20t24	805000	19624	0.027638
(721498,741203)(795011,824999)(795000,825000)	NC_037125.1f20t24	810000	19707	0.028107
(722462,745824)(800000,829999)(800000,830000)	NC_037125.1f20t24	815000	23364	0.026660
(726870,750661)(805128,834999)(805000,835000)	NC_037125.1f20t24	820000	23793	0.026669
(730487,755516)(810000,839999)(810000,840000)	NC_037125.1f20t24	825000	25031	0.024344
(733306,758739)(816589,844999)(815000,845000)	NC_037125.1f20t24	830000	25435	0.023530
(736478,763496)(820000,849999)(820000,850000)	NC_037125.1f20t24	835000	27020	0.023678
(741204,768076)(825000,854999)(825000,855000)	NC_037125.1f20t24	840000	26874	0.023367
(745825,772585)(830000,859999)(830000,860000)	NC_037125.1f20t24	845000	26762	0.022720
(750662,777507)(835000,864999)(835000,865000)	NC_037125.1f20t24	850000	26847	0.023296
(755517,782159)(840000,869999)(840000,870000)	NC_037125.1f20t24	855000	26644	0.020716
(758740,786938)(845000,874999)(845000,875000)	NC_037125.1f20t24	860000	28200	0.019785
(763497,791703)(850000,879999)(850000,880000)	NC_037125.1f20t24	865000	28208	0.018833
(768077,796554)(855000,884999)(855000,885000)	NC_037125.1f20t24	870000	28479	0.018582
(772586,801471)(860000,889999)(860000,890000)	NC_037125.1f20t24	875000	28887	0.016415
(777508,806287)(865000,894999)(865000,895000)	NC_037125.1f20t24	880000	28781	0.018609
(782160,811210)(870000,899999)(870000,900000)	NC_037125.1f20t24	885000	29052	0.021256
(786939,815879)(875000,904999)(875000,905000)	NC_037125.1f20t24	890000	28942	0.023286
(791704,820694)(880000,909999)(880000,910000)	NC_037125.1f20t24	895000	28992	0.023681
(796555,825591)(885001,914999)(885000,915000)	NC_037125.1f20t24	900000	29038	0.022877
(801472,830265)(890000,919999)(890000,920000)	NC_037125.1f20t24	905000	28795	0.026153
(806288,834978)(895000,924999)(895000,925000)	NC_037125.1f20t24	910000	28692	0.022137
(811211,839764)(900000,929999)(900000,930000)	NC_037125.1f20t24	915000	28555	0.021212
(815880,844500)(905000,934999)(905000,935000)	NC_037125.1f20t24	920000	28622	0.021058
(820695,849415)(910000,939999)(910000,940000)	NC_037125.1f20t24	925000	28722	0.022247
(825592,854259)(915000,944999)(915000,945000)	NC_037125.1f20t24	930000	28669	0.028428
(830266,859144)(920000,949999)(920000,950000)	NC_037125.1f20t24	935000	28880	0.030907
(834979,864008)(925000,954999)(925000,955000)	NC_037125.1f20t24	940000	29031	0.026994
(839765,868728)(930000,959999)(930000,960000)	NC_037125.1f20t24	945000	28965	0.023549
(844501,873321)(935000,964999)(935000,965000)	NC_037125.1f20t24	950000	28822	0.024928
(849416,877460)(940000,969999)(940000,970000)	NC_037125.1f20t24	955000	28046	0.023565
(854260,882177)(945000,974999)(945000,975000)	NC_037125.1f20t24	960000	27919	0.019091
(859145,886989)(950000,979999)(950000,980000)	NC_037125.1f20t24	965000	27846	0.019884
(864009,888873)(955000,984997)(955000,985000)	NC_037125.1f20t24	970000	24866	0.022126
(868729,893404)(960000,989999)(960000,990000)	NC_037125.1f20t24	975000	24677	0.026445
(873322,898281)(965000,994999)(965000,995000)	NC_037125.1f20t24	980000	24961	0.027932
(877461,902994)(970000,999999)(970000,1000000)	NC_037125.1f20t24	985000	25535	0.026014
(882178,907656)(975000,1004999)(975000,1005000)	NC_037125.1f20t24	990000	25480	0.026466
(886990,912281)(980000,1009999)(980000,1010000)	NC_037125.1f20t24	995000	25293	0.024389
(888874,917009)(985000,1014999)(985000,1015000)	NC_037125.1f20t24	1000000	28137	0.024609
(893405,921463)(990000,1019999)(990000,1020000)	NC_037125.1f20t24	1005000	28060	0.023050
(898282,926313)(995000,1024999)(995000,1025000)	NC_037125.1f20t24	1010000	28033	0.019322
(902995,930851)(1000000,1029999)(1000000,1030000)	NC_037125.1f20t24	1015000	27858	0.021461
(907657,935692)(1005000,1034999)(1005000,1035000)	NC_037125.1f20t24	1020000	28037	0.020874
(912282,940396)(1010000,1039999)(1010000,1040000)	NC_037125.1f20t24	1025000	28116	0.024246
(917010,945234)(1015000,1044999)(1015000,1045000)	NC_037125.1f20t24	1030000	28226	0.022845
(921464,949698)(1020000,1049999)(1020000,1050000)	NC_037125.1f20t24	1035000	28236	0.023904
(926314,954548)(1025000,1054999)(1025000,1055000)	NC_037125.1f20t24	1040000	28236	0.024464
(930852,959450)(1030000,1059999)(1030000,1060000)	NC_037125.1f20t24	1045000	28600	0.023064
(935693,963890)(1035000,1064999)(1035000,1065000)	NC_037125.1f20t24	1050000	28199	0.024084
(940397,968706)(1040000,1069999)(1040000,1070000)	NC_037125.1f20t24	1055000	28311	0.020719
(945235,972014)(1045000,1074999)(1045000,1075000)	NC_037125.1f20t24	1060000	26781	0.021645
(949699,974515)(1050000,1079999)(1050000,1080000)	NC_037125.1f20t24	1065000	24818	0.020232
(954549,979128)(1055000,1084999)(1055000,1085000)	NC_037125.1f20t24	1070000	24581	0.023730
(959451,983822)(1060000,1089999)(1060000,1090000)	NC_037125.1f20t24	1075000	24373	0.024517
(963891,988587)(1065000,1094883)(1065000,1095000)	NC_037125.1f20t24	1080000	24698	0.022884
(968707,993298)(1070000,1099999)(1070000,1100000)	NC_037125.1f20t24	1085000	24593	0.025854
(972015,998012)(1075000,1104999)(1075000,1105000)	NC_037125.1f20t24	1090000	25999	0.022471
(974516,1002688)(1080000,1109999)(1080000,1110000)	NC_037125.1f20t24	1095000	28174	0.022494
(979129,1007611)(1085000,1114999)(1085000,1115000)	NC_037125.1f20t24	1100000	28484	0.021422
(983823,1012532)(1090000,1119999)(1090000,1120000)	NC_037125.1f20t24	1105000	28711	0.021154
(988588,1016632)(1095059,1124999)(1095000,1125000)	NC_037125.1f20t24	1110000	28046	0.021652
(993299,1021407)(1100000,1129999)(1100000,1130000)	NC_037125.1f20t24	1115000	28110	0.018752
(998013,1024168)(1105000,1134697)(1105000,1135000)	NC_037125.1f20t24	1120000	26157	0.019972
(1002689,1027684)(1110000,1139999)(1110000,1140000)	NC_037125.1f20t24	1125000	24997	0.020851
(1007612,1031760)(1115000,1144999)(1115000,1145000)	NC_037125.1f20t24	1130000	24150	0.020207
(1012533,1036409)(1120000,1149999)(1120000,1150000)	NC_037125.1f20t24	1135000	23878	0.019787
(1016633,1041134)(1125000,1154999)(1125000,1155000)	NC_037125.1f20t24	1140000	24503	0.020551
(1021408,1044457)(1130000,1159999)(1130000,1160000)	NC_037125.1f20t24	1145000	23051	0.021274
(1024169,1049238)(1135575,1164999)(1135000,1165000)	NC_037125.1f20t24	1150000	25071	0.023919
(1027685,1053993)(1140000,1169999)(1140000,1170000)	NC_037125.1f20t24	1155000	26310	0.021161
(1031761,1058533)(1145000,1174999)(1145000,1175000)	NC_037125.1f20t24	1160000	26774	0.021118
(1036410,1063260)(1150000,1179999)(1150000,1180000)	NC_037125.1f20t24	1165000	26852	0.021786
(1041135,1068020)(1155000,1184999)(1155000,1185000)	NC_037125.1f20t24	1170000	26887	0.019123
